status,cz_title,en_title,year,episode_count,categories,sample_video_id,sample_url,sample_title,reason,closest_db_match
missing,Griselda - Ztracený ráj,,,1,serialy-cz-sk,34611,https://online.sktorrent.eu/video/34611/griselda-ztracený-ráj-e05,Griselda - Ztracený ráj (E05),"no episode link, no title match",
missing,Griselda - Střední management,,,1,serialy-cz-sk,34609,https://online.sktorrent.eu/video/34609/griselda-střední-management-e04,Griselda - Střední management (E04),"no episode link, no title match",
missing,Griselda - Vzpoura v Mutiny,,,1,serialy-cz-sk,34608,https://online.sktorrent.eu/video/34608/griselda-vzpoura-v-mutiny-e03,Griselda - Vzpoura v Mutiny (E03),"no episode link, no title match",
missing,Griselda - Bohatí běloši,,,1,serialy-cz-sk,34607,https://online.sktorrent.eu/video/34607/griselda-bohatí-běloši-e02,Griselda - Bohatí běloši (E02),"no episode link, no title match",
missing,Griselda - Dáma přichází,,,1,serialy-cz-sk,34606,https://online.sktorrent.eu/video/34606/griselda-dáma-přichází-e01,Griselda - Dáma přichází (E01),"no episode link, no title match",
missing,Koruna-The.Crown -Válka,,,1,serialy-cz-sk,34595,https://online.sktorrent.eu/video/34595/koruna-the-crown-válka-s04e10,Koruna-The.Crown -Válka (S04E10),"no episode link, no title match",Koruna / The Crown  (sim=0.43)
missing,Koruna-The.Crown - Lavina,,,1,serialy-cz-sk,34594,https://online.sktorrent.eu/video/34594/koruna-the-crown-lavina-s04e09,Koruna-The.Crown - Lavina (S04E09),"no episode link, no title match",Koruna / The Crown  (sim=0.43)
missing,Koruna-The.Crown -Dědičné nástupnictví,,,1,serialy-cz-sk,34592,https://online.sktorrent.eu/video/34592/koruna-the-crown-dědičné-nástupnictví-s04e07,Koruna-The.Crown -Dědičné nástupnictví (S04E07),"no episode link, no title match",
missing,Koruna-The.Crown -Země nikoho,,,1,serialy-cz-sk,34591,https://online.sktorrent.eu/video/34591/koruna-the-crown-země-nikoho-s04e06,Koruna-The.Crown -Země nikoho (S04E06),"no episode link, no title match",Země nikoho / No Man's Land  (sim=0.41)
missing,Koruna-The.Crown -Michael Fagan,,,1,serialy-cz-sk,34588,https://online.sktorrent.eu/video/34588/koruna-the-crown-michael-fagan-s04e05,Koruna-The.Crown -Michael Fagan (S04E05),"no episode link, no title match",
missing,Koruna-The.Crown -Oblíbenci,,,1,serialy-cz-sk,34587,https://online.sktorrent.eu/video/34587/koruna-the-crown-oblíbenci-s04e04,Koruna-The.Crown -Oblíbenci (S04E04),"no episode link, no title match",
missing,Koruna-The.Crown -Pohádka,,,1,serialy-cz-sk,34586,https://online.sktorrent.eu/video/34586/koruna-the-crown-pohádka-s04e03,Koruna-The.Crown -Pohádka (S04E03),"no episode link, no title match",Koruna / The Crown  (sim=0.40)
missing,Koruna-The.Crown -Osobní strážce,,,1,serialy-cz-sk,34584,https://online.sktorrent.eu/video/34584/koruna-the-crown-osobní-strážce-s04e01,Koruna-The.Crown -Osobní strážce (S04E01),"no episode link, no title match",
missing,Reportérka - V souboji,,,1,serialy-cz-sk,34406,https://online.sktorrent.eu/video/34406/reportérka-v-souboji-e03,Reportérka - V souboji (E03),"no episode link, no title match",
missing,Reportérka - V plamenech,,,1,serialy-cz-sk,34405,https://online.sktorrent.eu/video/34405/reportérka-v-plamenech-e02,Reportérka - V plamenech (E02),"no episode link, no title match",
missing,Reportérka - Nad první kauzou,,,1,serialy-cz-sk,34404,https://online.sktorrent.eu/video/34404/reportérka-nad-první-kauzou-e01,Reportérka - Nad první kauzou (E01),"no episode link, no title match",
missing,Barbie - Dobrodružství princezny,,,1,serialy-cz-sk,34306,https://online.sktorrent.eu/video/34306/barbie-dobrodružství-princezny,Barbie - Dobrodružství princezny,"no episode link, no title match",
missing,Barbie a Chelsea: Ztracené narozeniny,,,1,serialy-cz-sk,34295,https://online.sktorrent.eu/video/34295/barbie-a-chelsea-ztracené-narozeniny,Barbie a Chelsea: Ztracené narozeniny,"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Vlas,,,1,serialy-cz-sk,34212,https://online.sktorrent.eu/video/34212/dobrodružství-kriminalistiky-vlas-s04e04,Dobrodružství kriminalistiky - Vlas (S04E04),"no episode link, no title match",
missing,Dobrodružství kriminalistiky -  Neznámý,,,1,serialy-cz-sk,34211,https://online.sktorrent.eu/video/34211/dobrodružství-kriminalistiky-neznámý-s04e05,Dobrodružství kriminalistiky -  Neznámý (S04E05),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Portrét duše,,,1,serialy-cz-sk,34210,https://online.sktorrent.eu/video/34210/dobrodružství-kriminalistiky-portrét-duše-s04e03,Dobrodružství kriminalistiky - Portrét duše (S04E03),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Volavka,,,1,serialy-cz-sk,34209,https://online.sktorrent.eu/video/34209/dobrodružství-kriminalistiky-volavka-s04e02,Dobrodružství kriminalistiky - Volavka (S04E02),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Hon na rozhlasových vlnách,,,1,serialy-cz-sk,34208,https://online.sktorrent.eu/video/34208/dobrodružství-kriminalistiky-hon-na-rozhlasových-vlnách-s04e01,Dobrodružství kriminalistiky - Hon na rozhlasových vlnách (S04E01),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Padělek,,,1,serialy-cz-sk,34207,https://online.sktorrent.eu/video/34207/dobrodružství-kriminalistiky-padělek-s03e05,Dobrodružství kriminalistiky - Padělek (S03E05),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Duplikát,,,1,serialy-cz-sk,34206,https://online.sktorrent.eu/video/34206/dobrodružství-kriminalistiky-duplikát-s03e04,Dobrodružství kriminalistiky - Duplikát (S03E04),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Pes,,,1,serialy-cz-sk,34205,https://online.sktorrent.eu/video/34205/dobrodružství-kriminalistiky-pes-s03e03,Dobrodružství kriminalistiky - Pes (S03E03),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Poslední odvolání,,,1,serialy-cz-sk,34204,https://online.sktorrent.eu/video/34204/dobrodružství-kriminalistiky-poslední-odvolání-s03e02,Dobrodružství kriminalistiky - Poslední odvolání (S03E02),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Pinkertonova detektivní agentura,,,1,serialy-cz-sk,34203,https://online.sktorrent.eu/video/34203/dobrodružství-kriminalistiky-pinkertonova-detektivní-agentura-s03e01,Dobrodružství kriminalistiky - Pinkertonova detektivní agentura (S03E01),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Paprsek,,,1,serialy-cz-sk,34201,https://online.sktorrent.eu/video/34201/dobrodružství-kriminalistiky-paprsek-s02e08,Dobrodružství kriminalistiky - Paprsek (S02E08),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Mechanoskopie,,,1,serialy-cz-sk,34200,https://online.sktorrent.eu/video/34200/dobrodružství-kriminalistiky-mechanoskopie-s02e06,Dobrodružství kriminalistiky - Mechanoskopie (S02E06),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Identifikační kresba,,,1,serialy-cz-sk,34199,https://online.sktorrent.eu/video/34199/dobrodružství-kriminalistiky-identifikační-kresba-s02e07,Dobrodružství kriminalistiky - Identifikační kresba (S02E07),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Krevní skupina,,,1,serialy-cz-sk,34198,https://online.sktorrent.eu/video/34198/dobrodružství-kriminalistiky-krevní-skupina-s02e05,Dobrodružství kriminalistiky - Krevní skupina (S02E05),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Antropologie,,,1,serialy-cz-sk,34197,https://online.sktorrent.eu/video/34197/dobrodružství-kriminalistiky-antropologie-s02e04,Dobrodružství kriminalistiky - Antropologie (S02E04),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Modus operandi,,,1,serialy-cz-sk,34196,https://online.sktorrent.eu/video/34196/dobrodružství-kriminalistiky-modus-operandi-s02e03,Dobrodružství kriminalistiky - Modus operandi (S02E03),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Otisk,,,1,serialy-cz-sk,34195,https://online.sktorrent.eu/video/34195/dobrodružství-kriminalistiky-otisk-s01e04,Dobrodružství kriminalistiky - Otisk (S01E04),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - První detektivní sbor,,,1,serialy-cz-sk,34194,https://online.sktorrent.eu/video/34194/dobrodružství-kriminalistiky-první-detektivní-sbor-s02e02,Dobrodružství kriminalistiky - První detektivní sbor (S02E02),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Písmo,,,1,serialy-cz-sk,34193,https://online.sktorrent.eu/video/34193/dobrodružství-kriminalistiky-písmo-s02e01,Dobrodružství kriminalistiky - Písmo (S02E01),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Tým,,,1,serialy-cz-sk,34192,https://online.sktorrent.eu/video/34192/dobrodružství-kriminalistiky-tým-s01e08,Dobrodružství kriminalistiky - Tým (S01E08),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Rekonstrukce,,,1,serialy-cz-sk,34191,https://online.sktorrent.eu/video/34191/dobrodružství-kriminalistiky-rekonstrukce-s01e07,Dobrodružství kriminalistiky - Rekonstrukce (S01E07),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Bertillonáž,,,1,serialy-cz-sk,34190,https://online.sktorrent.eu/video/34190/dobrodružství-kriminalistiky-bertillonáž-s01e03,Dobrodružství kriminalistiky - Bertillonáž (S01E03),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Krev,,,1,serialy-cz-sk,34189,https://online.sktorrent.eu/video/34189/dobrodružství-kriminalistiky-krev-s01e06,Dobrodružství kriminalistiky - Krev (S01E06),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Střela,,,1,serialy-cz-sk,34188,https://online.sktorrent.eu/video/34188/dobrodružství-kriminalistiky-střela-s01e05,Dobrodružství kriminalistiky - Střela (S01E05),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Jed,,,1,serialy-cz-sk,34185,https://online.sktorrent.eu/video/34185/dobrodružství-kriminalistiky-jed-s01e02,Dobrodružství kriminalistiky - Jed (S01E02),"no episode link, no title match",
missing,Dobrodružství kriminalistiky - Stopa,,,1,serialy-cz-sk,34184,https://online.sktorrent.eu/video/34184/dobrodružství-kriminalistiky-stopa-s01e01,Dobrodružství kriminalistiky - Stopa (S01E01),"no episode link, no title match",
missing,Adikts - Průvodci,,,1,serialy-cz-sk,34113,https://online.sktorrent.eu/video/34113/adikts-průvodci-e06,Adikts - Průvodci (E06),"no episode link, no title match",
missing,Adikts - Nespalme to krásné v nás,,,1,serialy-cz-sk,34112,https://online.sktorrent.eu/video/34112/adikts-nespalme-to-krásné-v-nás-e05,Adikts - Nespalme to krásné v nás (E05),"no episode link, no title match",
missing,Adikts - Shit happens,,,1,serialy-cz-sk,34111,https://online.sktorrent.eu/video/34111/adikts-shit-happens-e04,Adikts - Shit happens (E04),"no episode link, no title match",
missing,"Adikts - Superpowers, dědek",,,1,serialy-cz-sk,34110,https://online.sktorrent.eu/video/34110/adikts-superpowers-dědek-e03,"Adikts - Superpowers, dědek (E03)","no episode link, no title match",
missing,Adikts - Zkratky,,,1,serialy-cz-sk,34109,https://online.sktorrent.eu/video/34109/adikts-zkratky-e02,Adikts - Zkratky (E02),"no episode link, no title match",
missing,Adikts - Adiktologové,,,1,serialy-cz-sk,34108,https://online.sktorrent.eu/video/34108/adikts-adiktologové-e01,Adikts - Adiktologové (E01),"no episode link, no title match",
missing,Kráska a zvíře: Kráska v kouzelném světě,,,1,serialy-cz-sk,33804,https://online.sktorrent.eu/video/33804/kráska-a-zvíře-kráska-v-kouzelném-světě,Kráska a zvíře: Kráska v kouzelném světě,"no episode link, no title match",Kráska a zvíře / Beauty and the Beast  (sim=0.47)
missing,Romeo a Julie,,,1,serialy-cz-sk,33749,https://online.sktorrent.eu/video/33749/romeo-a-julie,Romeo a Julie,"no episode link, no title match",
missing,Jak vycvičit svého draka - Na Vánoce,,,1,serialy-cz-sk,33580,https://online.sktorrent.eu/video/33580/jak-vycvičit-svého-draka-na-vánoce,Jak vycvičit svého draka - Na Vánoce,"no episode link, no title match",
missing,Poklad pirátů 1998,,1998,1,serialy-cz-sk,33551,https://online.sktorrent.eu/video/33551/poklad-pirátů-1998,Poklad pirátů 1998,"no episode link, no title match",
missing,Zardoz,,,1,serialy-cz-sk,33383,https://online.sktorrent.eu/video/33383/zardoz,Zardoz,"no episode link, no title match",
missing,V plamenech s02e012,,,1,serialy-cz-sk,33307,https://online.sktorrent.eu/video/33307/v-plamenech-s02e012,V plamenech s02e012,"no episode link, no title match",
missing,Vlak dětství a naděje - Malý muž a velká žena,,,1,serialy-cz-sk,32947,https://online.sktorrent.eu/video/32947/vlak-dětství-a-naděje-malý-muž-a-velká-žena-e02,Vlak dětství a naděje - Malý muž a velká žena (E02),"no episode link, no title match",
missing,Vlak dětství a naděje - Návrat domů,,,1,serialy-cz-sk,32946,https://online.sktorrent.eu/video/32946/vlak-dětství-a-naděje-návrat-domů-e06,Vlak dětství a naděje - Návrat domů (E06),"no episode link, no title match",
missing,Vlak dětství a naděje - Moje druhá první láska,,,1,serialy-cz-sk,32945,https://online.sktorrent.eu/video/32945/vlak-dětství-a-naděje-moje-druhá-první-láska-e05,Vlak dětství a naděje - Moje druhá první láska (E05),"no episode link, no title match",
missing,Vlak dětství a naděje - Trápení kocoura Žolyho,,,1,serialy-cz-sk,32944,https://online.sktorrent.eu/video/32944/vlak-dětství-a-naděje-trápení-kocoura-Žolyho-e03,Vlak dětství a naděje - Trápení kocoura Žolyho (E03),"no episode link, no title match",
missing,Vlak dětství a naděje - Válka si nevybírá,,,1,serialy-cz-sk,32943,https://online.sktorrent.eu/video/32943/vlak-dětství-a-naděje-válka-si-nevybírá-e04,Vlak dětství a naděje - Válka si nevybírá (E04),"no episode link, no title match",
missing,Vlak dětství a naděje - Sněhurčina smrt,,,1,serialy-cz-sk,32941,https://online.sktorrent.eu/video/32941/vlak-dětství-a-naděje-sněhurčina-smrt-e01,Vlak dětství a naděje - Sněhurčina smrt (E01),"no episode link, no title match",
missing,Sladký život - Film,,,1,serialy-cz-sk,32823,https://online.sktorrent.eu/video/32823/sladký-život-film,Sladký život - Film,"no episode link, no title match",
missing,Twisted Metal - SHNGRLA,,,1,serialy-cz-sk,32567,https://online.sktorrent.eu/video/32567/twisted-metal-shngrla-e10,Twisted Metal - SHNGRLA (E10),"no episode link, no title match",
missing,Twisted Metal - R04DK11,,,1,serialy-cz-sk,32566,https://online.sktorrent.eu/video/32566/twisted-metal-r04dk11-e09,Twisted Metal - R04DK11 (E09),"no episode link, no title match",
missing,Twisted Metal - EV3L1N,,,1,serialy-cz-sk,32565,https://online.sktorrent.eu/video/32565/twisted-metal-ev3l1n-e08,Twisted Metal - EV3L1N (E08),"no episode link, no title match",
missing,Twisted Metal - NUTH0UZ,,,1,serialy-cz-sk,32564,https://online.sktorrent.eu/video/32564/twisted-metal-nuth0uz-e07,Twisted Metal - NUTH0UZ (E07),"no episode link, no title match",
missing,Twisted Metal - DRVTHRU,,,1,serialy-cz-sk,32563,https://online.sktorrent.eu/video/32563/twisted-metal-drvthru-e06,Twisted Metal - DRVTHRU (E06),"no episode link, no title match",
missing,Twisted Metal - CRZSRDS,,,1,serialy-cz-sk,32562,https://online.sktorrent.eu/video/32562/twisted-metal-crzsrds-e05,Twisted Metal - CRZSRDS (E05),"no episode link, no title match",
missing,Twisted Metal - WHZDARE,,,1,serialy-cz-sk,32561,https://online.sktorrent.eu/video/32561/twisted-metal-whzdare-e04,Twisted Metal - WHZDARE (E04),"no episode link, no title match",
missing,Twisted Metal - ZKN4PRDK,,,1,serialy-cz-sk,32560,https://online.sktorrent.eu/video/32560/twisted-metal-zkn4prdk-e03,Twisted Metal - ZKN4PRDK (E03),"no episode link, no title match",
missing,Twisted Metal - VC1RKUSU,,,1,serialy-cz-sk,32559,https://online.sktorrent.eu/video/32559/twisted-metal-vc1rkusu-e02,Twisted Metal - VC1RKUSU (E02),"no episode link, no title match",
missing,Twisted Metal - VYR4ZIM3,,,1,serialy-cz-sk,32558,https://online.sktorrent.eu/video/32558/twisted-metal-vyr4zim3-e01,Twisted Metal - VYR4ZIM3 (E01),"no episode link, no title match",
missing,Příhody lišky Bystroušky,,,1,serialy-cz-sk,32476,https://online.sktorrent.eu/video/32476/příhody-lišky-bystroušky-tv-film,Příhody lišky Bystroušky (TV film),"no episode link, no title match",
missing,Trollové: Hrátky se svátky,,,1,serialy-cz-sk,32446,https://online.sktorrent.eu/video/32446/trollové-hrátky-se-svátky,Trollové: Hrátky se svátky,"no episode link, no title match",
missing,One Piece - Nejhorší v celém východním moři,,,1,serialy-cz-sk,32311,https://online.sktorrent.eu/video/32311/one-piece-nejhorší-v-celém-východním-moři-e08-cz,One Piece - Nejhorší v celém východním moři (E08)(CZ),"no episode link, no title match",
missing,One Piece - Holka s tetováním,,,1,serialy-cz-sk,32310,https://online.sktorrent.eu/video/32310/one-piece-holka-s-tetováním-e07-cz,One Piece - Holka s tetováním (E07)(CZ),"no episode link, no title match",
